blockNumber,hash,from,to,value,gasLimit,gasUsed,from_op_0,to_op_0,intValue_op_0,symbol_op_0,usdPrice_op_0,type_op_0,from_op_1,to_op_1,intValue_op_1,symbol_op_1,usdPrice_op_1,type_op_1,from_op_2,to_op_2,intValue_op_2,symbol_op_2,usdPrice_op_2,type_op_2,from_op_3,to_op_3,intValue_op_3,symbol_op_3,usdPrice_op_3,type_op_3,from_op_4,to_op_4,intValue_op_4,symbol_op_4,usdPrice_op_4,type_op_4,from_op_5,to_op_5,intValue_op_5,symbol_op_5,usdPrice_op_5,type_op_5,from_op_6,to_op_6,intValue_op_6,symbol_op_6,usdPrice_op_6,type_op_6,from_op_7,to_op_7,intValue_op_7,symbol_op_7,usdPrice_op_7,type_op_7,from_op_8,to_op_8,intValue_op_8,symbol_op_8,usdPrice_op_8,type_op_8,from_op_9,to_op_9,intValue_op_9,symbol_op_9,usdPrice_op_9,type_op_9,from_op_10,to_op_10,intValue_op_10,symbol_op_10,usdPrice_op_10,type_op_10,from_op_11,to_op_11,intValue_op_11,symbol_op_11,usdPrice_op_11,type_op_11,from_op_12,to_op_12,intValue_op_12,symbol_op_12,usdPrice_op_12,type_op_12,from_op_13,to_op_13,intValue_op_13,symbol_op_13,usdPrice_op_13,type_op_13,from_op_14,to_op_14,intValue_op_14,symbol_op_14,usdPrice_op_14,type_op_14,from_op_15,to_op_15,intValue_op_15,symbol_op_15,usdPrice_op_15,type_op_15,from_op_16,to_op_16,intValue_op_16,symbol_op_16,usdPrice_op_16,type_op_16,from_op_17,to_op_17,intValue_op_17,symbol_op_17,usdPrice_op_17,type_op_17,from_op_18,to_op_18,intValue_op_18,symbol_op_18,type_op_18,usdPrice_op_18
11841174,0xe98c58f1a3a9a5e85cdb7da41afefea02babeccf79d63c3eb1373268f59eec6e,0xd68fe83d3834bf35c6e1aa8a9d81c56249a61881,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.0,400000,82243,0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0x26aad2da94c59524ac0d93f6d6cbf9071d7086f2,2.2071530756882665e+19,WETH,1765.6885368039746,transfer,0x26aad2da94c59524ac0d93f6d6cbf9071d7086f2,0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,7.176293441658465e+21,1INCH,5.4982797694641,transfer,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0x0000000000000000000000000000000000000000,2.0,CHI,5.22618163611646,transfer,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11841268,0x343a3859a793e162b4d64d9870f68382d5157edffa2d525d09bad9806c9fe371,0x33a330a68d824bf56c7dbc42d4cd827368441321,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,0.0,373180,175950,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,0x66ae32178640813f3c32a9929520bfe4fef5d167,1.5e+18,WETH,1769.4935163833954,transfer,0x66ae32178640813f3c32a9929520bfe4fef5d167,0x84e99ccc19da8290a754cb015ca188676d695f0a,2.479829289144716e+18,COVER,1052.0235457307472,transfer,0x84e99ccc19da8290a754cb015ca188676d695f0a,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,1.5123845515149612e+18,WETH,1769.4935163833954,transfer,,,8049958484724695.0,WETH,1769.4935163833954,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11841296,0x48fa3d0d167aa833140666839d679656cb87700d73a7ea5a03bfdb3505d1e8a8,0x788d622a4734cf82d941c91fa5dfd1984b865a12,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,0.0,538374,292267,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,0xc558f600b34a5f69dd2f0d06cb8a88d829b7420a,1.5e+18,WETH,1768.9751182945133,transfer,0xc558f600b34a5f69dd2f0d06cb8a88d829b7420a,0x454f11d58e27858926d7a4ece8bfea2c33e97b13,1.029008347463925e+21,LDO,2.56896565934444,transfer,0x454f11d58e27858926d7a4ece8bfea2c33e97b13,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,1.523679983521127e+18,WETH,1768.9751182945133,transfer,,,1.9180786652112716e+16,WETH,1768.9751182945133,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11841455,0xea2ece77b4dd0586bbe4ba5200d403a3b0a1b3e121eb7b25f21ec80c5584513b,0x788d622a4734cf82d941c91fa5dfd1984b865a12,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,0.0,348128,175440,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,0x24b24af104c961da1ba5bccce4410d49aa558477,2.25e+18,WETH,1769.753903546707,transfer,0x24b24af104c961da1ba5bccce4410d49aa558477,0x35a0d9579b1e886702375364fe9c540f97e4517b,2.2201301015538772e+21,AXS,1.77957038613292,transfer,0x35a0d9579b1e886702375364fe9c540f97e4517b,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,2.2744793290751764e+18,WETH,1769.753903546707,transfer,,,1.9828256550892936e+16,WETH,1769.753903546707,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11841612,0x22b49cd37865c2db49f78dd3d098039668b7a0a7828d7146e8b0b9b5ec3fd61b,0x788d622a4734cf82d941c91fa5dfd1984b865a12,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,0.0,568776,273748,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,0xb062fcbb48154fd385f104b38a2f9f3ffd82ffe0,1.5e+18,WETH,1779.1301444081116,transfer,0xb062fcbb48154fd385f104b38a2f9f3ffd82ffe0,0xa1f967f25ae32bd3435e45ea8657de16ce5a4ae6,1.1385368611099872e+22,DNT,0.23096982969365,transfer,0xa1f967f25ae32bd3435e45ea8657de16ce5a4ae6,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,1.5157717576831027e+18,WETH,1779.1301444081116,transfer,,,1.2775123723313264e+16,WETH,1779.1301444081116,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11841754,0x1f1b7644671d13d82a27b8086cd4a97eddea6afb8353d1eb2452b401e1fee71b,0x788d622a4734cf82d941c91fa5dfd1984b865a12,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,0.0,605766,292243,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,0x31d64f9403e82243e71c2af9d8f56c7dbe10c178,2e+18,WETH,1772.1277369642928,transfer,0x31d64f9403e82243e71c2af9d8f56c7dbe10c178,0x7b890092f81b337ed68fba266afc7b4c3710a55b,1.6970364800991859e+19,NFTX,208.46695476564858,transfer,0x7b890092f81b337ed68fba266afc7b4c3710a55b,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,2.0160264615711224e+18,WETH,1772.1277369642928,transfer,,,1.2981433872609242e+16,WETH,1772.1277369642928,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11841947,0x0b241e563569365b69356e3fc330155a50cd0add38f078e95be778b719f82a47,0x675f97887f60c2d18533e7646d528b38a3242f4e,0xb6bf45f59b94d31af2b51a5547ef17ff81672743,0.0,450000,147362,0x4028daac072e492d34a3afdbef0ba7e35d8b55c4,0xb6bf45f59b94d31af2b51a5547ef17ff81672743,2.339150605631998e+16,WETH,1776.3598309070053,transfer,,,2.339150605631998e+16,WETH,1776.3598309070053,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11842053,0x89108f2f36c39ad9631029c16b867f787b1e96b2e0d531bbbc993511c498b640,0x788d622a4734cf82d941c91fa5dfd1984b865a12,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,0.0,449386,209853,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,0x15e86e6f65ef7ea1dbb72a5e51a07926fb1c82e3,2.5e+18,WETH,1787.6586571773728,transfer,0x15e86e6f65ef7ea1dbb72a5e51a07926fb1c82e3,0x08650bb9dc722c9c8c62e79c2bafa2d3fc5b3293,1.4186701650706837e+23,AMP,0.03365857542833,transfer,0x08650bb9dc722c9c8c62e79c2bafa2d3fc5b3293,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,2.5204907380553487e+18,WETH,1787.6586571773728,transfer,,,1.6597497824832682e+16,WETH,1787.6586571773728,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11842379,0xbaac6078734c841e7935ddeec88f1880d53fb13238901e0a94e700180b000de9,0x788d622a4734cf82d941c91fa5dfd1984b865a12,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,0.0,372914,175817,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,0x0c48ae092a7d35be0e8ad0e122a02351ba51fedd,1e+18,WETH,1796.6037971310711,transfer,0x0c48ae092a7d35be0e8ad0e122a02351ba51fedd,0x9f4aa9b4661f0c55b61fc12b1944f006a71c773f,2.4565103293496182e+22,NCT,0.07661128736343,transfer,0x9f4aa9b4661f0c55b61fc12b1944f006a71c773f,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,1.019527647041107e+18,WETH,1796.6037971310711,transfer,,,1.58173941032966e+16,WETH,1796.6037971310711,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11842607,0x24704bad3cfcf993fea7032690b672cf78afb92fdf078681dbf526cb994d12be,0x788d622a4734cf82d941c91fa5dfd1984b865a12,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,0.0,378626,178673,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,0x56feaccb7f750b997b36a68625c7c596f0b41a58,1e+18,WETH,1766.6313879940287,transfer,0x56feaccb7f750b997b36a68625c7c596f0b41a58,0xd1a75741cf2a3dffa52f012c9ca0878e21c9e561,4.92233034875235e+18,FARM,362.6526761105473,transfer,0xd1a75741cf2a3dffa52f012c9ca0878e21c9e561,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,1.0210697542728175e+18,WETH,1766.6313879940287,transfer,,,1.7066500960982212e+16,WETH,1766.6313879940287,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11842773,0xae260b64939dba2d772cab592f34ade53e5ee6f66b334e0f9f846b4995e374c0,0x788d622a4734cf82d941c91fa5dfd1984b865a12,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,0.0,373224,175972,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,0x84e99ccc19da8290a754cb015ca188676d695f0a,2e+18,WETH,1788.610132557514,transfer,0x84e99ccc19da8290a754cb015ca188676d695f0a,0x66ae32178640813f3c32a9929520bfe4fef5d167,3.4720678921170575e+18,COVER,1037.6456749805207,transfer,0x66ae32178640813f3c32a9929520bfe4fef5d167,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,2.0253908335616837e+18,WETH,1788.610132557514,transfer,,,2.0566575184963904e+16,WETH,1788.610132557514,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11842827,0x74e985d3ee2320b1dd790c958d6ab6269cbdad1f24dffe00636184796cbc37a0,0x788d622a4734cf82d941c91fa5dfd1984b865a12,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,0.0,350124,176438,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,0x722885cab8be10b27f359fcb225808fe2af07b16,1e+18,WETH,1796.0281917004631,transfer,0x722885cab8be10b27f359fcb225808fe2af07b16,0xaa500101c73065f755ba9b902d643705ef2523e3,4.692661642179994e+21,FNX,0.38595095206907,transfer,0xaa500101c73065f755ba9b902d643705ef2523e3,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,1.0266843631531622e+18,WETH,1796.0281917004631,transfer,,,2.161433415406145e+16,WETH,1796.0281917004631,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11842921,0x7797c9b8a1e85b4d033cbdb631fbbf487e9e47301d978753362c2d9ff0b17bad,0x45de382d9e65dd9c02378866bd9aa6ed6b6fd060,0x0d4beb5cc5ee47d461416fe10cab46e543b6620c,0.0,1200000,661869,0x1e0447b19bb6ecfdae1e4ae1694b0c3659614e4e,0x238b3e8933284bdc575ed85871f9fedb034e0f39,1.1237243647378995e+23,WETH,1808.849231625015,transfer,,,5.6186218236894975e+22,WETH,1808.849231625015,burn,0x238b3e8933284bdc575ed85871f9fedb034e0f39,0xe42237f32708bd5c04d69cc77e1e36c8f911a016,1.157920892373162e+77,GNO,149.4146591236574,approve,0x238b3e8933284bdc575ed85871f9fedb034e0f39,0x8a2f2f8637deb4ee7c9400a240d27e3a32147da4,1.157920892373162e+77,OWL,1.1329928727586,approve,0x238b3e8933284bdc575ed85871f9fedb034e0f39,0x3e8468f66d30fc99f745481d4b383f89861702c6,8.181578231010905e+18,WETH,1808.849231625015,transfer,0x3e8468f66d30fc99f745481d4b383f89861702c6,0x238b3e8933284bdc575ed85871f9fedb034e0f39,9.523220238134388e+19,GNO,149.4146591236574,transfer,0x238b3e8933284bdc575ed85871f9fedb034e0f39,0xea730a0e923125bad17378e9fd9d80d038753ad8,9.523220238134388e+19,GNO,149.4146591236574,transfer,0xea730a0e923125bad17378e9fd9d80d038753ad8,0x238b3e8933284bdc575ed85871f9fedb034e0f39,1.4507760714727324e+22,OWL,1.1329928727586,transfer,0x238b3e8933284bdc575ed85871f9fedb034e0f39,0x8a2f2f8637deb4ee7c9400a240d27e3a32147da4,1.4507760714727324e+22,OWL,1.1329928727586,transfer,0x8a2f2f8637deb4ee7c9400a240d27e3a32147da4,0x238b3e8933284bdc575ed85871f9fedb034e0f39,1.0646556153885014e+20,GNO,149.4146591236574,transfer,0x238b3e8933284bdc575ed85871f9fedb034e0f39,0xe42237f32708bd5c04d69cc77e1e36c8f911a016,1.0646556153885014e+20,GNO,149.4146591236574,transfer,0xe42237f32708bd5c04d69cc77e1e36c8f911a016,0x238b3e8933284bdc575ed85871f9fedb034e0f39,8.987610015009218e+18,WETH,1808.849231625015,transfer,,,5.6186218236894975e+22,WETH,1808.849231625015,issuance,0x238b3e8933284bdc575ed85871f9fedb034e0f39,0x0d4beb5cc5ee47d461416fe10cab46e543b6620c,1.1237324250557395e+23,WETH,1808.849231625015,transfer,0x0d4beb5cc5ee47d461416fe10cab46e543b6620c,0x1e0447b19bb6ecfdae1e4ae1694b0c3659614e4e,1.1237243647378995e+23,WETH,1808.849231625015,transfer,,,8.060317839983123e+17,WETH,1808.849231625015,burn,,,,0,,,,,,0,,,,,,0,,
11843021,0x132beba413b528f0d932d9b26c0f6f14ad2c73e11280e0de8fcba71dddca5f1e,0x788d622a4734cf82d941c91fa5dfd1984b865a12,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,0.0,348132,175442,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,0x7825de5586e4d2fd04459091bbe783fa243e1bf3,2e+18,WETH,1809.0585942398816,transfer,0x7825de5586e4d2fd04459091bbe783fa243e1bf3,0xf04543fbf20daee9b0357db966428ef2a4ae0f5a,1.7719301860488138e+20,FTT,,transfer,0xf04543fbf20daee9b0357db966428ef2a4ae0f5a,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,2.0442988978692447e+18,WETH,1809.0585942398816,transfer,,,3.5882107274088084e+16,WETH,1809.0585942398816,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11843057,0xb0dbac5a8d01b1372c04614f0a0c4ad32aca6393896b1a6dc267e581639112a3,0x45de382d9e65dd9c02378866bd9aa6ed6b6fd060,0x0d4beb5cc5ee47d461416fe10cab46e543b6620c,0.0,1200000,553023,0x1e0447b19bb6ecfdae1e4ae1694b0c3659614e4e,0x238b3e8933284bdc575ed85871f9fedb034e0f39,1.1237243647378995e+23,WETH,1811.1882749627757,transfer,,,5.6186218236894975e+22,WETH,1811.1882749627757,burn,0x238b3e8933284bdc575ed85871f9fedb034e0f39,0x6a11f3e5a01d129e566d783a7b6e8862bfd66cca,1.157920892373162e+77,WBTC,47685.64874694418,approve,,,1.1502110082999999e+20,WETH,1811.1882749627757,issuance,0x238b3e8933284bdc575ed85871f9fedb034e0f39,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1.1502110082999999e+20,WETH,1811.1882749627757,transfer,0xceff51756c56ceffca006cd410b03ffc46dd3a58,0x238b3e8933284bdc575ed85871f9fedb034e0f39,438640706.0,WBTC,47685.64874694418,transfer,0x238b3e8933284bdc575ed85871f9fedb034e0f39,0x6a11f3e5a01d129e566d783a7b6e8862bfd66cca,438640706.0,WBTC,47685.64874694418,transfer,0x0000000000000000000000000000000000000000,0x2eea44e40930b1984f42078e836c659a12301e40,2.3237007246839576e+16,1LP-ETH-WBTC,,transfer,,,5.6186387702182975e+22,WETH,1811.1882749627757,issuance,0x238b3e8933284bdc575ed85871f9fedb034e0f39,0x0d4beb5cc5ee47d461416fe10cab46e543b6620c,1.1237260593907795e+23,WETH,1811.1882749627757,transfer,0x0d4beb5cc5ee47d461416fe10cab46e543b6620c,0x1e0447b19bb6ecfdae1e4ae1694b0c3659614e4e,1.1237243647378995e+23,WETH,1811.1882749627757,transfer,,,1.694652880035256e+17,WETH,1811.1882749627757,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11843130,0x15c34f51e29017f075070fc115fb92dc390150833782cabde5203b0587753209,0x788d622a4734cf82d941c91fa5dfd1984b865a12,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,0.0,372470,175595,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,0x17a2194d55f52fd0c711e0e42b41975494bb109b,3.25e+18,WETH,1818.2163687572088,transfer,0x17a2194d55f52fd0c711e0e42b41975494bb109b,0x648450d9c30b73e2229303026107a1f7eb639f6c,5.919132955899436e+21,ARMOR,0.97736567926446,transfer,0x648450d9c30b73e2229303026107a1f7eb639f6c,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,3.2765477562974935e+18,WETH,1818.2163687572088,transfer,,,2.1503682600969644e+16,WETH,1818.2163687572088,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11843222,0x5ac80b3f0d3e1273d36fdbdd49abf3210ae0e18162bbb5f453bd702eca0efb18,0x788d622a4734cf82d941c91fa5dfd1984b865a12,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,0.0,372914,175817,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,0x0c48ae092a7d35be0e8ad0e122a02351ba51fedd,1e+18,WETH,1822.1563825914604,transfer,0x0c48ae092a7d35be0e8ad0e122a02351ba51fedd,0x9f4aa9b4661f0c55b61fc12b1944f006a71c773f,2.2345324746490813e+22,NCT,0.08707022427607,transfer,0x9f4aa9b4661f0c55b61fc12b1944f006a71c773f,0x2c013b3e99e2d17e83bf4edf3a85047ee5740a59,1.0344052557789528e+18,WETH,1822.1563825914604,transfer,,,2.786825718095181e+16,WETH,1822.1563825914604,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11843259,0x48e3c146991cd71e6ee1748d75728d59159c3d2e659969693a44e53c7b21e556,0x09cd9a364bafec502918b47e889a806ac5083e05,0x4d0e39b51377475243e5526f964c5d30be17935c,0.0,1400000,149287,0x09cd9a364bafec502918b47e889a806ac5083e05,0x4d0e39b51377475243e5526f964c5d30be17935c,1.3996015333272971e+19,SUSHI,16.48105511738042,transfer,0x09cd9a364bafec502918b47e889a806ac5083e05,0x4d0e39b51377475243e5526f964c5d30be17935c,1.157920892373162e+77,SUSHI,16.48105511738042,approve,0x4d0e39b51377475243e5526f964c5d30be17935c,0xce84867c3c02b05dc570d0135103d3fb9cc19433,1.3996015333272971e+19,SUSHI,16.48105511738042,transfer,0x4d0e39b51377475243e5526f964c5d30be17935c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,3.402823669209385e+38,SUSHI,16.48105511738042,approve,0xce84867c3c02b05dc570d0135103d3fb9cc19433,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1.252200990204274e+17,WETH,1784.1733304335853,transfer,,,1.252200990204274e+17,WETH,1784.1733304335853,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11843273,0x7b5f3072bfdf604cccebd20185b652d10ec5944fe86f0f34e54355d33aa700ca,0x09cd9a364bafec502918b47e889a806ac5083e05,0x4d0e39b51377475243e5526f964c5d30be17935c,0.0,1400000,149287,0x09cd9a364bafec502918b47e889a806ac5083e05,0x4d0e39b51377475243e5526f964c5d30be17935c,1.3128722591709389e+19,SUSHI,16.48105511738042,transfer,0x09cd9a364bafec502918b47e889a806ac5083e05,0x4d0e39b51377475243e5526f964c5d30be17935c,1.157920892373162e+77,SUSHI,16.48105511738042,approve,0x4d0e39b51377475243e5526f964c5d30be17935c,0xce84867c3c02b05dc570d0135103d3fb9cc19433,1.3128722591709389e+19,SUSHI,16.48105511738042,transfer,0x4d0e39b51377475243e5526f964c5d30be17935c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,3.402823669209385e+38,SUSHI,16.48105511738042,approve,0xce84867c3c02b05dc570d0135103d3fb9cc19433,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1.1744254013579797e+17,WETH,1784.1733304335853,transfer,,,1.1744254013579797e+17,WETH,1784.1733304335853,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11843289,0xf717dbe15bb85548b5f213fda2644acbe17a84696f02ca48b95e0cddfd832139,0x09cd9a364bafec502918b47e889a806ac5083e05,0x4d0e39b51377475243e5526f964c5d30be17935c,0.0,1400000,149287,0x09cd9a364bafec502918b47e889a806ac5083e05,0x4d0e39b51377475243e5526f964c5d30be17935c,1.2607844435401159e+19,SUSHI,16.54989650728055,transfer,0x09cd9a364bafec502918b47e889a806ac5083e05,0x4d0e39b51377475243e5526f964c5d30be17935c,1.157920892373162e+77,SUSHI,16.54989650728055,approve,0x4d0e39b51377475243e5526f964c5d30be17935c,0xce84867c3c02b05dc570d0135103d3fb9cc19433,1.2607844435401159e+19,SUSHI,16.54989650728055,transfer,0x4d0e39b51377475243e5526f964c5d30be17935c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,3.402823669209385e+38,SUSHI,16.54989650728055,approve,0xce84867c3c02b05dc570d0135103d3fb9cc19433,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1.1276661764523757e+17,WETH,1841.4411379258406,transfer,,,1.1276661764523757e+17,WETH,1841.4411379258406,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11843324,0x1aa4f137a56c55ad6f15d726cc875150d1070679fb1dc0978c9c736d15e4ede9,0x788d622a4734cf82d941c91fa5dfd1984b865a12,0x7bdb220d0ecf1094e6e08accded856bfad9bfec5,0.0,347738,163231,0x7bdb220d0ecf1094e6e08accded856bfad9bfec5,0x5a06bd8702f06b4f21382e8a87b1ab99a46b8768,4.5625e+21,DAI,1.0008607427950402,transfer,0x5a06bd8702f06b4f21382e8a87b1ab99a46b8768,0xfc0dd985f6de9c2322ebd97c3422b0857c4d78c7,3.725895487935287e+21,ARMOR,0.9362085410129186,transfer,0xfc0dd985f6de9c2322ebd97c3422b0857c4d78c7,0x7bdb220d0ecf1094e6e08accded856bfad9bfec5,4.623886353670397e+21,DAI,1.0008607427950402,transfer,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11843342,0x8af55ef0f3a42b958abdce7d2931289fe6246502880e919ba001b1596d97a0e3,0x33a330a68d824bf56c7dbc42d4cd827368441321,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,0.0,391042,184881,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,0x87b918e76c92818db0c76a4e174447aee6e6d23f,5e+17,WETH,1842.1745059254256,transfer,0x87b918e76c92818db0c76a4e174447aee6e6d23f,0xed267fff4f8301626ace52756d350a63153a36c6,6.488129178851609e+20,MOVE,1.60369444831511,transfer,0xed267fff4f8301626ace52756d350a63153a36c6,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,5.351429329806298e+17,WETH,1842.1745059254256,transfer,,,2.2842906437409384e+16,WETH,1842.1745059254256,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
