2021-05-06 15:50,"Miner payment: 0.1164 ETH (546 GWEI @ 213,133 gas [3])
0x0000..6880
https://etherscan.io/tx/0x64b844a18a8f8c3596d6ae0e75b858097d77a9a1e59e832fbf191182009674d4
Miner: Sparkpool"
2021-05-06 15:50,"Miner payment: 0.0274 ETH (104 GWEI @ 262,878 gas [1])
0x4089..28E1
https://etherscan.io/tx/0xc77282e90ed14f18e46ffc7339d81fb19dcba1c443dd048a90017976ba8483b7
Miner: 0x3EcEf08D0e2DaD803847E052249bb4F8bFf2D5bB"
2021-05-06 15:51,"Miner payment: 0.0324 ETH (153 GWEI @ 211,615 gas [3])
0x0000..b488
https://etherscan.io/tx/0x1e73f11c1bc8e461b604d3449c5a7cd82067c875e3cd63375df62ecffdc21b81
Miner: Sparkpool"
2021-05-06 15:52,"Miner payment: 0.2309 ETH (586 GWEI @ 393,807 gas [3])
0xa57B..d6CF
https://etherscan.io/tx/0x99f837108d2e3b99d8a0e76f793e2234a3139403b0f99a068af2e2f7ee987f9c
Miner: BabelPool"
2021-05-06 15:52,"Miner payment: 0.0874 ETH (273 GWEI @ 319,562 gas [2])
0x0000..eC9B
https://etherscan.io/tx/0x42cc285dfaab1d976f53a15c0d3697c2d71d317ba9cdb01c019e313355a0c3eb
Miner: SpiderPool"
2021-05-06 15:54,"Miner payment: 0.2245 ETH (859 GWEI @ 261,408 gas [2])
0x9116..c000
https://etherscan.io/tx/0x3ec77b9998f51daaed3b57304d7b96eb4a7119d0578393eaa4bc8902fb316ef7
Miner: 0x3EcEf08D0e2DaD803847E052249bb4F8bFf2D5bB"
2021-05-06 15:56,"Miner payment: 0.0612 ETH (195 GWEI @ 312,793 gas [3])
0xA3b0..9553
https://etherscan.io/tx/0x1f84bc729dca84e69ee9cc1d63a9f38e75c8b9c6bffd62c7e58d5b216fa27d69
Miner: BeePool"
2021-05-06 15:57,"Miner payment: 0.337 ETH (1,375 GWEI @ 245,112 gas [3])
0x5990..d6F6
https://etherscan.io/tx/0x031616e71d87b7895422cd2f413d33e1368c1e2d5928eb61125957605c0cf891
Miner: Sparkpool"
2021-05-06 15:58,"Miner payment: 0.0238 ETH (288 GWEI @ 82,907 gas [1])
0xa57B..d6CF
https://etherscan.io/tx/0x703b42c9fcc2e9f2cc83b27903fe26953a5c4cce907af6c7bdda5bad43f0ff8b
Miner: Sparkpool"
2021-05-06 15:58,"Miner payment: 0.0274 ETH (103 GWEI @ 264,990 gas [3])
0xC269..b9e7
https://etherscan.io/tx/0x9b09d79331ff80607df87f36e131d16e7ad5c88224d99ecaf487652797acce32
Miner: Sparkpool"
2021-05-06 15:59,"Miner payment: 0.0536 ETH (216 GWEI @ 247,928 gas [3])
0x0000..6880
https://etherscan.io/tx/0x2ee9a63d646126ed80d36fb39000766bcb86f5dab7ba1f7452a803b9b481e865
Miner: 0xF20b338752976878754518183873602902360704"
2021-05-06 15:59,"Miner payment: 0.0617 ETH (246 GWEI @ 250,669 gas [3])
0x5990..d6F6
https://etherscan.io/tx/0x7ce13a277dc5b033a821c00da1319a1c1a18f3e4a777f9c8a2908ad3eeb56209
Miner: Sparkpool"
2021-05-06 15:59,"Miner payment: 0.0996 ETH (454 GWEI @ 219,294 gas [3])
0x0000..6880
https://etherscan.io/tx/0xba5e2937f6658ab392e3e7488232f427c5175602c55fe6b85163a3513361235a
Miner: Sparkpool"
2021-05-06 16:00,"Miner payment: 0.1239 ETH (323 GWEI @ 382,919 gas [2])
0xcd3c..Bd70
https://etherscan.io/tx/0x119454aa3c446986f51dfe6211e2f67358ee4c2e3abf8c87a7a6ca5d2fb26e9e
Miner: CrazyPool"
2021-05-06 16:01,"Miner payment: 0.0687 ETH (239 GWEI @ 287,596 gas [3])
0xb40e..56eB
https://etherscan.io/tx/0xb29f837c9fff9db22e49c02fbf488df1c769b676c4ec372b9ea4915958a6a883
Miner: Sparkpool"
2021-05-06 16:02,"Miner payment: 0.0094 ETH (100 GWEI @ 94,236 gas [1])
0xa57B..d6CF
https://etherscan.io/tx/0x976c3594edd48a6e268382709522962764d2140ce33d45c95cae167b4d9e4392
Miner: HiveOn"
2021-05-06 16:02,"Miner payment: 0.026 ETH (109 GWEI @ 239,286 gas [3])
0x5990..d6F6
https://etherscan.io/tx/0xf371321512350fa0ecd03a550428a0dd156820b21326b9ae717b23c38b8e415d
Miner: HiveOn"
2021-05-06 16:02,"Miner payment: 0.0502 ETH (179 GWEI @ 279,616 gas [3])
0x0000..6880
https://etherscan.io/tx/0x04bdd9f548ef5f8ecd0089bcf7920db10f209706f47e9c051f114c66427549c0
Miner: Sparkpool"
2021-05-06 16:02,"Miner payment: 0.0798 ETH (247 GWEI @ 322,313 gas [3])
0xE524..d6AA
https://etherscan.io/tx/0x45b12c52a81cbab461696140bb30260397bc2365e9f0c5b09eeb118214620332
Miner: HiveOn"
2021-05-06 16:02,"Miner payment: 0.045 ETH (188 GWEI @ 238,964 gas [3])
0x0000..6880
https://etherscan.io/tx/0xffde78376abfe7931a49e346621b0db1f5257dc06c29457a5aa3a3ef7ae651e0
Miner: Sparkpool"
2021-05-06 16:03,"Miner payment: 0.0407 ETH (219 GWEI @ 185,515 gas [2])
0xa57B..d6CF
https://etherscan.io/tx/0xabe3953536bfaaf85a748998366da1a6dc5917f33f7ba1755522b68d75eb58a6
Miner: 0x005e288D713a5fB3d7c9cf1B43810A98688C7223"
2021-05-06 16:04,"Miner payment: 0.0618 ETH (238 GWEI @ 259,029 gas [3])
0xa57B..d6CF
https://etherscan.io/tx/0x6fe4e264063fb5a13272c11d0677a675e63a3165a42304217e2a4fc5d77b2c2b
Miner: UUPool"
2021-05-06 16:05,"Miner payment: 0.1347 ETH (605 GWEI @ 222,388 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0xc51bd5b4622b9ad903bc5f79918d643682ee52fddef5ccf15df485e3aef5b1e6
Miner: Sparkpool"
2021-05-06 16:05,"Miner payment: 0.0345 ETH (107 GWEI @ 320,191 gas [3])
0x5990..d6F6
https://etherscan.io/tx/0xd33bc1b91b468c2a676197766211835f480a1394cbe25213ea36945f09d1172e
Miner: 0x45a36a8e118C37e4c47eF4Ab827A7C9e579E11E2"
