timestamp,ETH / USD Denominated Closing Price,ETH / Free Float MVRV (Free Float Market Cap / Realized Market Cap),ETH / Daily Inflation Rate,ETH / Coinbase Issuance (USD),ETH / Total Issuance (USD),ETH / 1 Day Active Supply,ETH / Active Supply (transacted at least once),ETH / Free Float Supply (native units),ETH / SER (Supply Equality Ratio),ETH / NDF (Network Distribution Factor),ETH / Tx Cnt,ETH / Tx per Second Cnt,ETH / Xfer Cnt,"ETH / Xfer'd Val, Adj (USD)",ETH / Mean Tx Size (USD),ETH / Median Tx Fee (USD),ETH / Mean Tx Fee (USD),ETH / Median Tx Size (USD),ETH / Total Fees (USD),ETH / Block Gas Limit,ETH / Mean Block Gas Limit,ETH / Tx Gas Limit,ETH / Tx Gas Used,ETH / Mean Gas Limit per Tx,ETH / All Time Miner Revenue (USD),ETH / Mean Gas Used per Tx,ETH / Miner Revenue (native units),ETH / Miner Revenue (USD),ETH / Miner Revenue per Hash (native units),ETH / Miner Revenue per Hash per Sec (native units),ETH / Miner Revenue per Hash per Sec (USD),ETH / Miner Revenue per Hash (USD),ETH / Free Float NVT,ETH / BTC Denominated Price,ETH / Free Float Market Cap (USD),ETH / Realized Market Cap (USD),ETH / MVRV (Market Cap / Realized Market Cap),ETH / Active Market Cap (1yr) (USD),ETH / Market Cap (USD),ETH / 30 Day Volatility,ETH / 180 Day Volatility,"ETH / ROI, 1 Year","ETH / ROI, 30 Days",ETH / Annual Inflation Rate,ETH / Coinbase Issuance (native units),ETH / Total Issuance (native units),ETH / 10 Year Active Supply,ETH / 5 Year Active Supply,ETH / 4 Year Active Supply,ETH / 3 Year Active Supply,ETH / 2 Year Active Supply,ETH / 1 Year Active Supply,ETH / 180 Day Active Supply,ETH / 90 Day Active Supply,ETH / 30 Day Active Supply,ETH / 7 Day Active Supply,ETH / 1 Year Active Supply %,ETH / Current Supply (native units),ETH / 10 Year Expected Supply (native units),ETH / Value in Top 100 Addrs (native units),ETH / Value in Top 10% of Addrs (native units),ETH / Value in Top 1% of Addrs (native units),ETH / Val in Addrs w/ Bal ≥ .1% of Current Supply,ETH / Val in Addrs w/ Bal ≥ .01% of Current Supply,ETH / Val in Addrs w/ Bal ≥ .001% of Current Supply,ETH / Val in Addrs w/ Bal ≥ .0001% of Current Supply,ETH / Val in Addrs w/ Bal ≥ .00001% of Current Supply,ETH / Val in Addrs w/ Bal ≥ .000001% of Current Supply,ETH / Val in Addrs w/ Bal ≥ .0000001% of Current Supply,ETH / Val in Addrs w/ Bal ≥ .00000001% of Current Supply,ETH / Val in Addrs w/ Bal ≥ 1M (native units),ETH / Val in Addrs w/ Bal ≥ 100K (native units),ETH / Val in Addrs w/ Bal ≥ 10K (native units),ETH / Val in Addrs w/ Bal ≥ 1K (native units),ETH / Val in Addrs w/ Bal ≥ 100 (native units),ETH / Val in Addrs w/ Bal ≥10 (native units),ETH / Val in Addrs w/ Bal ≥ 1 (native unit),ETH / Val in Addrs w/ Bal ≥.1 (native units),ETH / Val in Addrs w/ Bal ≥ .01 (native units),ETH / Val in Addrs w/ Bal ≥ .001 (native units),ETH / Val in Addrs w/ Bal ≥ $10M USD,ETH / Val in Addrs w/ Bal ≥ $1M USD,ETH / Val in Addrs w/ Bal ≥ $100K USD,ETH / Val in Addrs w/ Bal ≥ $10K USD,ETH / Val in Addrs w/ Bal ≥ $1K USD,ETH / Val in Addrs w/ Bal ≥ $100 USD,ETH / Val in Addrs w/ Bal ≥ $10 USD,ETH / Val in Addrs w/ Bal ≥ $1 USD,ETH / Active Addr Cnt,ETH / Addr Cnt with ≥ .1% Supply,ETH / Addr Cnt with ≥ .01% Supply,ETH / Addr Cnt with ≥ .001% Supply,ETH / Addr Cnt with ≥ .0001% Supply,ETH / Addr Cnt with ≥ .00001% Supply,ETH / Addr Cnt with ≥ .000001% Supply,ETH / Addr Cnt with ≥ .0000001% Supply,ETH / Addr Cnt with ≥ .00000001% Supply,ETH / Addr Cnt of Bal ≥ 1M (native units),ETH / Addr Cnt of Bal ≥ 100K (native units),ETH / Addr Cnt of Bal ≥ 10K (native units),ETH / Addr Cnt of Bal ≥ 1K (native units),ETH / Addr Cnt of Bal ≥ 100 (native units),ETH / Addr Cnt of Bal ≥ 10 (native units),ETH / Addr Cnt of Bal ≥ 1 (native unit),ETH / Addr Cnt of Bal ≥ 0.1 (native units),ETH / Addr Cnt of Bal ≥ 0.01 (native units),ETH / Addr Cnt of Bal ≥ 0.001 (native units),ETH / Addr Cnt of Bal > 0 (native units),ETH / Addr Cnt of Bal ≥ $10M,ETH / Addr Cnt of Bal ≥ $1M,ETH / Addr Cnt of Bal ≥ $100K,ETH / Addr Cnt of Bal ≥ $10K,ETH / Addr Cnt of Bal ≥ $1K,ETH / Addr Cnt of Bal ≥ $100,ETH / Addr Cnt of Bal ≥ $10,ETH / Addr Cnt of Bal ≥ $1,"ETH / Xfer'd Val, Adj (native units)",ETH / Mean Tx Size (native units),ETH / Median Tx Size (native units),ETH / 1 Year Current Supply Velocity,ETH / Mean Tx Fee (native units),ETH / Median Tx Fee (native units),ETH / Mean Tx Fee per Byte (native units),ETH / Total Fees (native units),ETH / NVT,ETH / Free Float NVT 90-Day Moving Avg,ETH / NVT 90-day Moving Avg,ETH / Mean Hash Rate,ETH / Difficulty,ETH / Mean Difficulty,ETH / Mean Block Size (in bytes),ETH / Block Cnt,ETH / Exchange Deposits (native units),ETH / Exchange Deposits (USD),ETH / Exchange Withdrawals (native units),ETH / Exchange Withdrawals (USD),ETH / Exchange Withdrawal Cnt,ETH / USD 10:30am London Price / Index Value,ETH / USD 11:00am London Price / Index Value,ETH / USD 12:00pm New York Price / Index Value,ETH / USD 4:00pm New York Price / Index Value,ETH / USD 3:15pm Chicago Price / Index Value
2021-02-19,1961.02429,2.06243134,0.011935572,26856350.22,26856350.22,21959443.24,111479326.2,110525939.3,0.039951374,0.663136752,1323618,15.31965278,813689,9052216097,16214.40204,11.79850264,22.15103848,322.7089312,29319513.25,82146910301,12490027.41,2.09309E+11,80367241529,158134.2129,10461039582,60717.85177,28646.18442,56175863.47,0.000847971,73.2647321,143673.9193,1.662892584,23.94375581,0.035130895,2.16744E+11,1.05092E+11,2.141095561,1.50717E+11,2.25011E+11,0.062039422,0.051820742,658.2299438,43.36827449,4.356483926,13695.0625,13695.0625,111479326.2,111039880.3,108835602.4,100521817.4,85637254.98,76856152.06,68027909.56,59249923.86,42922647.97,27531196.14,66.98196297,114741564.2,164187454.1,40430757.4,114487363.8,112228087.9,45950474.38,76089348.24,91793320.72,103130531,110257897.9,113253535,114337724,114642896.6,18994366.35,49470208.65,78192802.53,93053532.95,103991870.6,110646365,113417567.2,114380125.5,114654161.8,114735028.9,82479443.87,96288226.43,106168467.9,111753318.4,113864881.1,114498524.7,114698391.5,114739208.8,629683,142,1071,5890,41967,250693,1032916,3716609,11524525,8,176,1274,7107,50222,287709,1190710,4120251,12600582,32456557,54907592,1871,11587,80840,442052,1791392,5699584,18997755,38180119,4616065.258,8.268333096,0.164561415,16.46640613,0.011295647,0.0060165,4.96409E-05,14951.12192,24.85700652,37.38469873,38.81060714,390.9955527,5.25478E+15,5.13574E+15,45793.74502,6577,465086.9954,912046895,422044.6427,827639795.9,47705,,,,,
2021-02-20,1912.802535,2.011621718,0.01176789,25830963.63,25830963.63,20879328.37,111494261.7,110535621.6,0.040032981,0.663525451,1337507,15.48040509,798609,9743969852,17282.17014,12.43289513,22.77545452,319.6096216,30462329.85,81122638712,12490013.66,2.14277E+11,79291675220,160206.5043,10517215446,59283.18522,29429.74638,56293293.49,0.000883272,76.31473722,145975.0228,1.689525727,21.69883738,0.034241679,2.11433E+11,1.05106E+11,2.088410818,1.47216E+11,2.19504E+11,0.049769869,0.051821957,619.3436957,68.87189351,4.295279777,13504.25,13504.25,111494261.7,111050595,108851925.4,100557631.1,85706718.12,76963698.95,68146019.69,59346709.4,42370286.6,27691641.69,67.06779925,114755068.5,164265057.1,40507747.83,114498726.3,112234452.9,46204271.35,76142908.54,91817988.03,103140149.7,110261988.7,113258775.5,114349280,114656320.2,19088482.83,49501218.34,78214237.89,93086325.73,103998066.8,110650160.9,113423325.5,114391899.7,114667640.7,114748530.8,82340259.77,96197159.67,106086000.9,111715633.6,113861361,114507783.7,114710077.5,114752607.5,644880,143,1070,5890,41909,250545,1034415,3732693,11594851,8,175,1270,7115,50132,287537,1192710,4138392,12676038,32537606,54997666,1835,11360,79043,434031,1773727,5666637,18724524,38059301,5094080.374,9.034999601,0.16708971,16.51032252,0.011906851,0.006499832,5.34482E-05,15925.49638,22.52714132,36.00050711,37.37474487,385.6364768,5.2599E+15,5.12931E+15,45875.50346,6495,576061.8402,1101892548,644553.2149,1232903023,55925,,,,,
2021-02-21,1933.883847,2.022958251,0.011774509,26133418.5,26133418.5,19321111.18,111514740.8,110550438.4,0.040134468,0.663898158,1233518,14.2768287,748889,6526169950,12925.78057,9.340658983,17.77551387,288.0408224,21926416.32,81003562047,12490911.65,1.93814E+11,79220738588,157122.8115,10573508739,64223.41513,24851.45883,48059834.82,0.00076408,66.01646899,127668.1831,1.477641008,32.75913878,0.033632344,2.13792E+11,1.05683E+11,2.100145899,1.48913E+11,2.21949E+11,0.048023482,0.051539107,638.7908417,56.54262622,4.297695931,13513.4375,13513.4375,111514740.8,111070180.4,108869386.8,100601884.3,84596531.49,77001938.26,68129173.32,59374298.51,42270039.42,27592402.95,67.09322097,114768581.9,164217095.1,40503826.48,114510940.7,112240600.4,46190673.42,76194650.12,91835464.46,103142650.3,110263865.2,113266209.1,114361642.6,114669750,19136206.52,49487488.13,78254966.52,93096956.35,104000208.6,110652376.5,113431352.9,114404479.5,114681102.4,114762041.3,82496224.55,96258900.85,106123398,111735677,113876909.1,114521918.6,114724129.9,114766146,605781,143,1074,5871,41818,250435,1036170,3745568,11638662,8,175,1273,7090,50036,287458,1195036,4153264,12722845,32594816,55068515,1857,11425,79633,437288,1789267,5709699,18883210,38169351,3374644.221,6.683845355,0.148944221,16.54231945,0.009191614,0.00483,3.97613E-05,11338.02133,34.00909085,36.22876902,37.61110771,376.4433211,5.24991E+15,5.01563E+15,43971.00694,6485,338285.852,654205545,389421.6979,753096331.3,49194,,,,,
2021-02-22,1771.208598,1.896574498,0.011761309,23911094.68,23911094.68,20616110.31,111530723,110565344.5,0.040267433,0.662796995,1312178,15.18724537,767580,13271092340,26868.58567,14.06902872,30.1939394,384.2227787,39619823.01,81154985629,12493070.45,2.20482E+11,79403221327,168027.852,10621568574,60512.53818,35868.68184,63530917.69,0.001054228,91.08530404,161331.0737,1.867257798,14.7564559,0.032829248,1.95834E+11,1.03257E+11,1.96890599,1.36439E+11,2.03303E+11,0.051499808,0.05204217,544.1235248,43.67809524,4.292877676,13499.875,13499.875,111530723,111085900.4,108883521.5,100601959.3,84633918.95,77031820,68202753.65,59333811.14,42439867.77,28324220.13,67.11136338,114782081.8,164227755.4,40514833.71,114522195.7,112242598.9,45910334.9,76077218.93,91792372.93,103141900.1,110262360.4,113269830.6,114373406.7,114683220,19208466.77,49317460.43,78138136.43,93058539.84,104003758.6,110651992.4,113435875.5,114416537.5,114694604.9,114775539.7,81907155.67,95881032.02,105870417.7,111617533.2,113842900.6,114523583.1,114728907.3,114779355.6,623584,141,1066,5884,41936,250536,1038577,3766628,11705147,8,174,1265,7107,50195,287667,1198295,4177066,12792320,32665633,55147665,1759,10804,75041,415646,1719329,5539204,17361972,37707281,7492676.104,15.16963371,0.216926893,16.62927041,0.017047083,0.00794318,7.40822E-05,22368.80684,15.3192371,32.60785661,33.85145391,393.7921953,5.23513E+15,5.2368E+15,46481.77155,6496,650979.6307,1153020719,670994.0379,1188470409,59446,,,,,
2021-02-23,1563.045624,1.743803751,0.011810825,21192261.02,21192261.02,21432258.73,111551796.2,110578431.5,0.040348195,0.663245515,1302882,15.07965278,724862,17255385546,34123.99883,19.06908953,38.03326918,381.3831323,49552861.82,81221508967,12491773.14,2.38546E+11,79501394236,183090.6784,10685099492,61019.64279,45261.07347,70745122.84,0.001344875,116.1971837,181621.4996,2.102100689,10.0165327,0.032187601,1.72839E+11,99116161141,1.810308439,1.20338E+11,1.79431E+11,0.053341165,0.052967326,491.2404475,12.67383854,4.310951235,13558.3125,13558.3125,111551796.2,111106504.9,108900640.4,100601533.8,84784327.41,76989595.06,68153042.76,58809135.82,42451056.25,28718256.62,67.06665427,114795640.1,164290145.6,40896941.13,114533779.2,112251195.6,45996714.07,76137693.43,91861742.38,103177582.9,110266506.9,113275832.2,114385187.8,114696731,19682563.77,49408094.01,78206980.63,93117649.68,104030948.8,110656112,113442768.4,114428533.3,114708145.8,114789097.5,81299434.84,95414276.98,105523094.2,111422385,113785661.7,114519644.3,114734235.3,114792285.2,629862,139,1066,5886,41816,249591,1039944,3781280,11765089,9,172,1266,7099,49994,286714,1200506,4193720,12855011,32731655,55219564,1646,9916,68635,381655,1613943,5288361,16045253,36723153,11039591.73,21.83173562,0.244,16.74706131,0.024332795,0.012199957,0.000106916,31702.76097,10.39854035,28.00291364,29.07088075,389.5195393,5.37566E+15,5.17424E+15,45604.59382,6502,1249569.074,1953133474,1058832.276,1655003157,55567,,,,,
2021-02-24,1616.563837,1.790209603,0.011729307,21769153.8,21769153.8,21962096.72,111566293.9,110591616.1,0.040441024,0.663641434,1285208,14.87509259,774572,9625968970,17396.99771,10.20809141,20.50500026,309.8618166,26353190.37,80820939684,12493575.47,2.02193E+11,79162407167,157323.177,10755844615,61595.01588,29768.2919,48122344.17,0.000866096,74.83070942,120968.6187,1.400099754,18.57251024,0.032613484,1.78778E+11,99864511383,1.858480525,1.24518E+11,1.85596E+11,0.052766253,0.052970037,550.431516,21.94889683,4.281197055,13466.3125,13466.3125,111566293.9,111120723.5,108919622.1,100611052.6,84815757.83,77026158.6,68203049.83,58773491.85,42550028.1,28796383.44,67.09063507,114809106.4,164223122.4,40871473.52,114546163.3,112256890.5,46110053.51,76192080,91887062.77,103178199.7,110269322.8,113283596.8,114397775.1,114710109.1,19737653.97,49414385.32,78260327.81,93153209.5,104030917.2,110658036.7,113450990.9,114441255,114721570.5,114802562,81481201.21,95542518.62,105614463.3,111470166.4,113812953.9,114536720.7,114749264.2,114805897.3,626252,140,1072,5892,41733,249593,1041333,3792571,11801207,9,172,1272,7115,49904,286631,1202330,4206257,12895440,32780015,55276675,1676,10097,69997,388821,1645328,5369492,16339646,37005898,5954586.358,10.76171402,0.191679295,16.79857836,0.012684312,0.006314685,5.49223E-05,16301.9794,19.28078619,28.68434404,29.778242,397.8084951,5.27467E+15,5.31328E+15,45883.30407,6469,521079.3706,842358066.7,732600.2077,1184295003,52780,,,,,
2021-02-25,1491.463857,1.691753111,0.011794113,20197869.64,20197869.64,21303364.42,111580248.8,110603163.6,0.040472018,0.663654987,1232758,14.26803241,749563,7712338066,14897.27777,8.071319161,15.88747698,236.5762802,19585414.35,81391578249,12492951.38,1.98191E+11,79592224698,160770.1709,10803966959,64564.35464,26673.98462,39783283.99,0.000779523,67.35076118,100451.226,1.162629931,21.3891844,0.031354266,1.64961E+11,97508684951,1.7562931,1.14951E+11,1.71254E+11,0.054942282,0.053376095,560.7977526,9.517564279,4.304851099,13542.3125,13542.3125,111580248.8,111132693.1,108932934,100623922.2,84833562.81,77072505.28,68238831.87,58475981.01,42321851.69,28728821.21,67.12308603,114822648.7,164288023.8,40870965.05,114558915.4,112268171.8,46016000.51,76202623.47,91918143.35,103182913.3,110278929.3,113292335.5,114410664.8,114723579.5,19815362.07,49333862.73,78271577.06,93183821.55,104037429.4,110667814.4,113459526.6,114454349.5,114735074.8,114816102.3,81076170.73,95262855.64,105375705.4,111372960.4,113781163.4,114539825.2,114759030.3,114819043.7,618961,139,1068,5880,41650,249683,1040579,3802305,11822706,9,171,1268,7102,49838,286736,1201378,4217884,12920082,32812219,55319349,1606,9600,66128,372295,1581297,5225101,15783082,36426912,5170985.558,9.988359892,0.15862019,16.83070954,0.010652271,0.005411676,4.57451E-05,13131.67212,22.20517683,26.22277573,27.22316855,396.0457782,5.27774E+15,5.25165E+15,44061.67567,6515,469749.179,700613922.5,531276.3351,792379452,43970,,,,,
2021-02-26,1442.303123,1.652085228,0.011842842,19615142.18,19615142.18,22016716.79,111594154.8,110615268.8,0.040439198,0.664236539,1236241,14.30834491,748457,9317378366,17639.06961,7.526658846,14.84502844,230.9895855,18352032.81,81724553170,12492288.78,2.03293E+11,80052300871,164444.1841,10843750243,64754.60761,26323.99139,37967174.99,0.000764998,66.09579959,95330.17815,1.103358543,17.12292249,0.031197231,1.59541E+11,96569320338,1.715127324,1.11243E+11,1.65629E+11,0.052625217,0.053272545,537.0627165,15.76041091,4.322637184,13599.875,13599.875,111594154.8,111145105.3,108946284,100643216.8,84870213.81,77128790.54,68338836.8,58409670.99,42780350.97,28396179.61,67.16415024,114836248.6,164252423.4,40735102.02,114572328.9,112287025,45886249.36,76278432.32,91973645.23,103217939.8,110295451.4,113305255.4,114423881.7,114737115.7,18699858.57,49196222.37,78409049.43,93237874.82,104071543,110684293.7,113472035.7,114467692.6,114748637,114829700.5,80981965.25,95193507.77,105314197.5,111344674,113774994.7,114548688.1,114771346.6,114832447.9,606678,139,1073,5859,41578,249060,1039137,3804184,11831168,8,171,1279,7080,49757,286106,1199528,4220920,12930890,32837385,55354408,1584,9399,64657,365134,1552283,5162128,15610525,36168279,6460069.467,12.22979368,0.160153287,16.88004973,0.010292586,0.0052185,4.30868E-05,12724.11639,17.77631791,25.00836053,25.96265722,398.2702616,5.43008E+15,5.25862E+15,45141.20238,6542,637445.77,919390024.7,633400.9129,913556114.6,37296,,,,,
2021-02-27,1454.032169,1.664026708,0.011766513,19649518.1,19649518.1,21639997.41,111609327.1,110627948.5,0.040559832,0.664274714,1202432,13.91703704,741755,5592950935,10857.29514,5.45793294,11.46555968,170.4258746,13786555.86,81075702445,12494329.24,1.86946E+11,79557364672,155473.5471,10881717418,66163.7121,22995.41556,33436073.96,0.000664309,57.39633044,83456.11084,0.965927209,28.76059486,0.031723521,1.60857E+11,96667075807,1.727529748,1.12146E+11,1.66995E+11,0.050985431,0.05326565,535.8539612,8.366342393,4.294777318,13513.8125,13513.8125,111609327.1,111159442.9,108959643.7,100655048.2,84893095.73,77127913.37,68429941.46,58473635.92,42843468.73,28176936.1,67.15548361,114849762.4,164274621.4,40742926.27,114584990.1,112289373,46032543.66,76291793.1,91987113.48,103212101.7,110295324.3,113313997.5,114436880.1,114750593.3,18781197.1,49231020.65,78382135.2,93242832.7,104064651.9,110684706.7,113481573.5,114480913.8,114762135.9,114843211.8,81046242.77,95223043.06,105332531.1,111357381.3,113790297.2,114563297.1,114785126.1,114846038.6,568481,140,1072,5863,41566,249237,1042222,3816909,11847713,8,171,1274,7076,49734,286331,1203374,4235738,12949387,32863402,55394173,1592,9433,64999,367115,1564204,5196516,15669534,36309283,3846511.14,7.467025404,0.11720915,16.90666728,0.007885355,0.003753653,3.30415E-05,9481.603056,29.85816451,25.03565701,25.99107456,400.6426087,5.48136E+15,5.33173E+15,44222.63492,6489,335105.2756,487253850.6,382338.6466,555932691.5,32621,,,,,
2021-02-28,1425.385867,1.638974729,0.01172057,19189435.4,19189435.4,19232022.5,111623845.4,110642836.8,0.040570914,0.664771983,1179859,13.65577546,740046,9336045655,20299.14137,5.399944646,11.5821396,190.2304013,13665291.64,80795888734,12493565.6,1.94804E+11,79052824388,165107.6081,10915153492,67001.92514,23049.70732,32854727.05,0.000667302,57.65485654,82180.41767,0.951162242,16.8924555,0.031424222,1.57709E+11,96224019163,1.701492195,1.09969E+11,1.63724E+11,0.050866113,0.052864795,547.601549,3.034314114,4.27800816,13462.625,13462.625,111623845.4,111173951.3,108970845.5,100662060.3,84928524.81,77150027.88,68573087.59,58336760.9,42743627.08,27903337.17,67.16686551,114863225,164262006.2,40736337.77,114597829.1,112303818.3,46039899.2,76357853.9,92004742.98,103235489.3,110306956.5,113325635.2,114449610.5,114764011.1,18786249.86,49340453.65,78451303.9,93267671.09,104087690.3,110695817.5,113492881.6,114493785.1,114775581.5,114856672.4,80895497.34,95127524.66,105267231,111320339.8,113787169,114572948.2,114797687.4,114859378.1,582699,140,1072,5847,41535,248852,1041910,3821815,11865506,8,172,1274,7066,49700,285896,1202727,4241951,12969756,32890869,55437773,1561,9251,63703,359767,1543116,5155878,15562453,36161822,6549837.397,14.24115522,0.13345888,16.98495097,0.008125617,0.003788409,3.33017E-05,9587.082321,17.53680558,24.26535343,25.19093719,399.7877838,5.39686E+15,5.34044E+15,44516.11551,6467,506117.7502,721413088.1,597288.8477,851367081.9,31715,,,,,
2021-03-01,1563.23598,1.753112476,0.011722896,21051903.54,21051903.54,20490168.49,111637619.4,110653810.9,0.040378762,0.665261354,1185925,13.7259838,745499,8510612790,17646.08744,5.91470891,12.22273241,259.8879817,14495243.94,80910974747,12493973.86,1.89425E+11,79071397736,159727.8841,10948008219,66674.87213,22739.46348,35547147.48,0.000654382,56.53860897,88383.18781,1.022953563,20.32497809,0.031494981,1.72978E+11,98669093328,1.820016502,1.20667E+11,1.79579E+11,0.053517618,0.052802962,615.0351061,13.28876138,4.278857004,13466.875,13466.875,111637619.4,111185161.7,108983813.8,100674758.4,84932184.19,77190458.47,68576898.24,58347860.11,42421739.22,28346248.65,67.19418638,114876691.9,164260999.4,40710126.34,114611307.9,112338026.1,46035956.9,76423023.58,92112900.75,103306686.1,110340621.5,113339862.3,114462384.7,114777416.3,18755685.67,49548314.97,78485656.63,93373014.16,104156044.1,110727062.8,113506411.6,114506665.8,114789014.7,114870137.1,81599783.79,95614454.13,105632306.5,111491275.4,113853464.3,114599109.3,114815114,114873329.5,580615,140,1073,5846,41423,247525,1035316,3814937,11871721,8,174,1272,7062,49561,284336,1195462,4236044,12978554,32914697,55474050,1656,9819,68005,379045,1614514,5347387,16167412,36912318,5444227.805,11.28817892,0.16625,17.03859056,0.007818866,0.003783632,3.31069E-05,9272.588477,21.10064017,26.37967084,27.38639813,402.1935434,5.28509E+15,5.36293E+15,43248.97591,6476,559662.9601,874885276.1,505857.1519,790774100.7,33953,,,,,
2021-03-02,1489.878894,1.689278466,0.011883396,20341130.31,20341130.31,20803554.98,111652249.2,110666514.4,0.040305803,0.667067503,1240182,14.35395833,764665,7117712864,16604.28869,5.860870817,11.93376979,189.959559,14800046.48,81816535535,12491074.13,1.93168E+11,80265242586,155757.6835,10983555366,64720.53504,23586.59951,35141176.79,0.000674874,58.30909124,86873.48438,1.005480143,23.16470293,0.030843349,1.6488E+11,97603626274,1.753753486,1.15068E+11,1.71173E+11,0.053573644,0.051806836,544.4254136,13.09697546,4.33743965,13652.875,13652.875,111652249.2,111198841.3,108987863.1,100690441.9,84966784.34,77233043.75,68603519.22,58267325.82,42440431.25,27779688.04,67.22326745,114890344.8,164320287,41092596.97,114624657.9,112360783.4,46295816.25,76639615.37,92214497.35,103360426.6,110361553.2,113351003.4,114475513.5,114791039.2,19940074.05,49704846.45,78715441.7,93463322.3,104205260.3,110746715.8,113517637.1,114519918.5,114802652.4,114883787.6,81521580.92,95514645.85,105524148.7,111442710.7,113839568.6,114606149,114826554.3,114886722.1,597128,139,1071,5816,41231,246308,1031815,3815556,11877742,9,172,1271,7021,49324,282998,1192035,4237802,12985941,32928415,55500762,1611,9482,65368,367403,1572501,5253890,15839374,36532216,4777376.8,11.14472375,0.1275,17.08589957,0.008009893,0.00393379,3.40671E-05,9933.724507,24.04883466,24.9303167,25.88183696,404.5098115,5.44514E+15,5.33491E+15,44517.99282,6550,599964.2202,893874029,453302.6329,675366025.5,32009,,,,,
2021-03-03,1584.067005,1.765382083,0.011630826,21169867.48,21169867.48,20950224.14,111665702.2,110673991.7,0.040430496,0.667247629,1235048,14.29453704,754183,6033303732,13078.00738,6.660616829,13.06557497,226.5168327,16136612.24,80038518381,12490405.49,1.92548E+11,78431533869,155903.3267,11018696543,63504.84667,23551.07428,37306479.71,0.000698535,60.35344417,95603.89956,1.106526615,29.05788045,0.031249801,1.75315E+11,99307124681,1.832851116,1.22205E+11,1.82015E+11,0.054221862,0.05196158,606.2786655,15.62912743,4.245251344,13364.25,13364.25,111665702.2,111206481.6,108995340.8,100709489.5,84992656.75,77146317.94,68814985.42,58405030.38,42655890.81,27720756.97,67.13997189,114903709,164284559.2,41070006.88,114636863.8,112363462,46276003.84,76669227.43,92216898.96,103355967.1,110360798.6,113358947.6,114488111.6,114804343.2,19977845.37,49365386.39,78678961.39,93468718.03,104202704.1,110747118.3,113526095.6,114532673.7,114815990.1,114897149.9,81809525.2,95753515.62,105704886.2,111525974.4,113882485.8,114627046.5,114842772,114900395.7,560868,139,1073,5822,41159,246401,1034524,3829021,11907234,9,169,1267,7030,49272,283197,1195222,4252716,13018537,32966572,55548014,1656,9849,68144,380300,1628169,5393355,16314000,37047904,3808742.757,8.255968554,0.142997002,17.12009309,0.00824812,0.004204757,3.45335E-05,10186.82428,30.16840894,26.34789886,27.35485779,390.2192262,5.16574E+15,5.25745E+15,46033.64747,6408,342540.7845,542607554.7,365821.4677,579485716.7,34859,,,,,
2021-03-04,1538.022776,1.710146377,0.011841612,20929510.07,20929510.07,21686280.89,111679385.6,110686535.3,0.040447763,0.666758843,1234903,14.2928588,798278,5897742988,10627.23148,5.544319967,11.12534712,172.5322014,13738724.53,81385002131,12491942,1.90964E+11,79353276424,154639.0081,11090671257,64258.71216,22540.78102,34668234.6,0.000663246,57.30444314,88135.53873,1.020087254,28.86501034,0.031729608,1.70238E+11,99546105845,1.775513463,1.18863E+11,1.76745E+11,0.051007755,0.050603006,586.1393817,0.908989183,4.322188271,13608.0625,13608.0625,111679385.6,111219118.2,109004752,100722285.4,85115914.88,77282978.26,69240088.89,58980520.05,43414315.65,28371881,67.250942,114917317.1,164337924.9,41199024.99,114649916.4,112383364.7,46410884.41,76622137.44,92241453.12,103433260.6,110371661.4,113370313.3,114500873,114817824.6,20067388.13,49507340.01,78684390.77,93495352.07,104229118.8,110757847.2,113537757.4,114545568.2,114829538.1,114910754.9,81668194.43,95664398.67,105628989.7,111496728.1,113878498.3,114636283.1,114854911.2,114913867.6,599915,139,1064,5828,39821,244293,1032965,3831278,11926740,9,169,1263,7038,47459,281071,1193940,4256193,13044394,33008493,55600882,1628,9683,64760,371940,1602327,5339151,16118895,36881523,3834626.559,6.90967107,0.112177924,17.15038803,0.007233539,0.003604836,3.00692E-05,8932.718516,29.96832033,25.44526493,26.41786168,393.3513665,5.26283E+15,5.21441E+15,45598.19079,6515,446196.2303,686259965,343838.6274,528831640.4,31493,,,,,
